159	-16777216
144	-16777216
145	-16777216
146	-16777216
147	-16777216
148	-16777216
149	-16777216
150	-16777216
151	-16777216
171	-16777216
170	-16777216
169	-16777216
168	-16777216
175	-16777216
174	-16777216
173	-16777216
172	-16777216
163	-16777216
162	-16777216
161	-16777216
160	-16777216
167	-16777216
166	-16777216
165	-16777216
164	-16777216
186	-16777216
187	-16777216
184	-16777216
185	-16777216
190	-16777216
191	-16777216
188	-16777216
189	-16777216
178	-16777216
179	-16777216
176	-16777216
177	-16777216
182	-16777216
183	-16777216
180	-16777216
181	-16777216
205	-16777216
204	-16777216
207	-16777216
206	-16777216
201	-16777216
200	-16777216
203	-16777216
202	-16777216
197	-16777216
196	-16777216
199	-16777216
198	-16777216
193	-16777216
192	-16777216
195	-16777216
194	-16777216
220	-16777216
221	-16777216
222	-16777216
223	-16777216
216	-16777216
217	-16777216
218	-16777216
219	-16777216
212	-16777216
213	-16777216
214	-16777216
215	-16777216
208	-16777216
209	-16777216
210	-16777216
211	-16777216
239	-16777216
238	-16777216
237	-16777216
236	-16777216
235	-16777216
234	-16777216
233	-16777216
232	-16777216
231	-16777216
230	-16777216
229	-16777216
228	-16777216
227	-16777216
226	-16777216
225	-16777216
224	-16777216
254	-16777216
255	-16777216
252	-16777216
253	-16777216
250	-16777216
251	-16777216
248	-16777216
249	-16777216
246	-16777216
247	-16777216
244	-16777216
245	-16777216
242	-16777216
243	-16777216
240	-16777216
241	-16777216
275	-16777216
274	-16777216
273	-16777216
272	-16777216
279	-16777216
278	-16777216
277	-16777216
276	-16777216
283	-16777216
282	-16777216
281	-16777216
280	-16777216
287	-16777216
286	-16777216
285	-16777216
284	-16777216
258	-16777216
259	-16777216
256	-16777216
257	-16777216
262	-16777216
263	-16777216
260	-16777216
261	-16777216
266	-16777216
267	-16777216
264	-16777216
265	-16777216
270	-16777216
271	-16777216
268	-16777216
269	-16777216
305	-16777216
304	-16777216
307	-16777216
306	-16777216
309	-16777216
308	-16777216
311	-16777216
310	-16777216
313	-16777216
312	-16777216
315	-16777216
314	-16777216
317	-16777216
316	-16777216
319	-16777216
318	-16777216
288	-16777216
289	-16777216
290	-16777216
291	-16777216
292	-16777216
293	-16777216
294	-16777216
295	-16777216
296	-16777216
297	-16777216
298	-16777216
299	-16777216
300	-16777216
301	-16777216
302	-16777216
303	-16777216
343	-16777216
342	-16777216
341	-16777216
340	-16777216
339	-16777216
338	-16777216
337	-16777216
336	-16777216
351	-16777216
350	-16777216
349	-16777216
348	-16777216
347	-16777216
346	-16777216
345	-16777216
344	-16777216
326	-16777216
327	-16777216
324	-16777216
325	-16777216
322	-16777216
323	-16777216
320	-16777216
321	-16777216
334	-16777216
335	-16777216
332	-16777216
333	-16777216
330	-16777216
331	-16777216
328	-16777216
329	-16777216
373	-16777216
372	-16777216
375	-16777216
374	-16777216
369	-16777216
368	-16777216
371	-16777216
370	-16777216
381	-16777216
380	-16777216
383	-16777216
382	-16777216
377	-16777216
376	-16777216
379	-16777216
378	-16777216
356	-16777216
357	-16777216
358	-16777216
359	-16777216
352	-16777216
353	-16777216
354	-16777216
355	-16777216
364	-16777216
365	-16777216
366	-16777216
367	-16777216
360	-16777216
361	-16777216
362	-16777216
363	-16777216
410	-16777216
411	-16777216
408	-16777216
409	-16777216
414	-16777216
415	-16777216
412	-16777216
413	-16777216
402	-16777216
403	-16777216
400	-16777216
401	-16777216
406	-16777216
407	-16777216
404	-16777216
405	-16777216
395	-16777216
394	-16777216
393	-16777216
392	-16777216
399	-16777216
398	-16777216
397	-16777216
396	-16777216
387	-16777216
386	-16777216
385	-16777216
384	-16777216
391	-16777216
390	-16777216
389	-16777216
388	-16777216
440	-16777216
441	-16777216
442	-16777216
443	-16777216
444	-16777216
445	-16777216
446	-16777216
447	-16777216
432	-16777216
433	-16777216
434	-16777216
435	-16777216
436	-16777216
437	-16777216
438	-16777216
439	-16777216
425	-16777216
424	-16777216
427	-16777216
426	-16777216
429	-16777216
428	-16777216
431	-16777216
430	-16777216
417	-16777216
416	-16777216
419	-16777216
418	-16777216
421	-16777216
420	-16777216
423	-16777216
422	-16777216
478	-16777216
479	-16777216
476	-16777216
477	-16777216
474	-16777216
475	-16777216
472	-16777216
473	-16777216
470	-16777216
471	-16777216
468	-16777216
469	-16777216
466	-16777216
467	-16777216
464	-16777216
465	-16777216
463	-16777216
462	-16777216
461	-16777216
460	-16777216
459	-16777216
458	-16777216
457	-16777216
456	-16777216
455	-16777216
454	-16777216
453	-16777216
452	-16777216
451	-16777216
450	-16777216
449	-16777216
448	-16777216
508	-16777216
509	-16777216
510	-16777216
511	-16777216
504	-16777216
505	-16777216
506	-16777216
507	-16777216
500	-16777216
501	-16777216
502	-16777216
503	-16777216
496	-16777216
497	-16777216
498	-16777216
499	-16777216
493	-16777216
492	-16777216
495	-16777216
494	-16777216
489	-16777216
488	-16777216
491	-16777216
490	-16777216
485	-16777216
484	-16777216
487	-16777216
486	-16777216
481	-16777216
480	-16777216
483	-16777216
482	-16777216
550	-16777216
551	-16777216
548	-16777216
549	-16777216
546	-16777216
547	-16777216
544	-16777216
545	-16777216
558	-16777216
559	-16777216
556	-16777216
557	-16777216
554	-16777216
555	-16777216
552	-16777216
553	-16777216
567	-16777216
566	-16777216
565	-16777216
564	-16777216
563	-16777216
562	-16777216
561	-16777216
560	-16777216
575	-16777216
574	-16777216
573	-16777216
572	-16777216
571	-16777216
570	-16777216
569	-16777216
568	-16777216
516	-16777216
517	-16777216
518	-16777216
519	-16777216
512	-16777216
513	-16777216
514	-16777216
515	-16777216
524	-16777216
525	-16777216
526	-16777216
527	-16777216
520	-16777216
521	-16777216
522	-16777216
523	-16777216
533	-16777216
532	-16777216
535	-16777216
534	-16777216
529	-16777216
528	-16777216
531	-16777216
530	-16777216
541	-16777216
540	-16777216
543	-16777216
542	-16777216
537	-16777216
536	-16777216
539	-16777216
538	-16777216
610	-16777216
611	-16777216
608	-16777216
609	-16777216
614	-16777216
615	-16777216
612	-16777216
613	-16777216
618	-16777216
619	-16777216
616	-16777216
617	-16777216
622	-16777216
623	-16777216
620	-16777216
621	-16777216
627	-16777216
626	-16777216
625	-16777216
624	-16777216
631	-16777216
630	-16777216
629	-16777216
628	-16777216
635	-16777216
634	-16777216
633	-16777216
632	-16777216
639	-16777216
638	-16777216
637	-16777216
636	-16777216
576	-16777216
577	-16777216
578	-16777216
579	-16777216
580	-16777216
581	-16777216
582	-16777216
583	-16777216
584	-16777216
585	-16777216
586	-16777216
587	-16777216
588	-16777216
589	-16777216
590	-16777216
591	-16777216
593	-16777216
592	-16777216
595	-16777216
594	-16777216
597	-16777216
596	-16777216
599	-16777216
598	-16777216
601	-16777216
600	-16777216
603	-16777216
602	-16777216
605	-16777216
604	-16777216
607	-16777216
606	-16777216
687	-16777216
686	-16777216
685	-16777216
684	-16777216
683	-16777216
682	-16777216
681	-16777216
680	-16777216
679	-16777216
678	-16777216
677	-16777216
676	-16777216
675	-16777216
674	-16777216
673	-16777216
672	-16777216
702	-16777216
703	-16777216
700	-16777216
701	-16777216
698	-16777216
699	-16777216
696	-16777216
697	-16777216
694	-16777216
695	-16777216
692	-16777216
693	-16777216
690	-16777216
691	-16777216
688	-16777216
689	-16777216
653	-16777216
652	-16777216
655	-16777216
654	-16777216
649	-16777216
648	-16777216
651	-16777216
650	-16777216
645	-16777216
644	-16777216
647	-16777216
646	-16777216
641	-16777216
640	-16777216
643	-16777216
642	-16777216
668	-16777216
669	-16777216
670	-16777216
671	-16777216
664	-16777216
665	-16777216
666	-16777216
667	-16777216
660	-16777216
661	-16777216
662	-16777216
663	-16777216
656	-16777216
657	-16777216
658	-16777216
659	-16777216
747	-16777216
746	-16777216
745	-16777216
744	-16777216
751	-16777216
750	-16777216
749	-16777216
748	-16777216
739	-16777216
738	-16777216
737	-16777216
736	-16777216
743	-16777216
742	-16777216
741	-16777216
740	-16777216
762	-16777216
763	-16777216
760	-16777216
761	-16777216
766	-16777216
767	-16777216
764	-16777216
765	-16777216
754	-16777216
755	-16777216
752	-16777216
753	-16777216
758	-16777216
759	-16777216
756	-16777216
757	-16777216
713	-16777216
712	-16777216
715	-16777216
714	-16777216
717	-16777216
716	-16777216
719	-16777216
718	-16777216
705	-16777216
704	-16777216
707	-16777216
706	-16777216
709	-16777216
708	-16777216
711	-16777216
710	-16777216
728	-16777216
729	-16777216
730	-16777216
731	-16777216
732	-16777216
733	-16777216
734	-16777216
735	-16777216
720	-16777216
721	-16777216
722	-16777216
723	-16777216
724	-16777216
725	-16777216
726	-16777216
727	-16777216
821	-16777216
820	-16777216
823	-16777216
822	-16777216
817	-16777216
816	-16777216
819	-16777216
818	-16777216
829	-16777216
828	-16777216
831	-16777216
830	-16777216
825	-16777216
824	-16777216
827	-16777216
826	-16777216
804	-16777216
805	-16777216
806	-16777216
807	-16777216
800	-16777216
801	-16777216
802	-16777216
803	-16777216
812	-16777216
813	-16777216
814	-16777216
815	-16777216
808	-16777216
809	-16777216
810	-16777216
811	-16777216
791	-16777216
790	-16777216
789	-16777216
788	-16777216
787	-16777216
786	-16777216
785	-16777216
784	-16777216
799	-16777216
798	-16777216
797	-16777216
796	-16777216
795	-16777216
794	-16777216
793	-16777216
792	-16777216
774	-16777216
775	-16777216
772	-16777216
773	-16777216
770	-16777216
771	-16777216
768	-16777216
769	-16777216
782	-16777216
783	-16777216
780	-16777216
781	-16777216
778	-16777216
779	-16777216
776	-16777216
777	-16777216
881	-16777216
880	-16777216
883	-16777216
882	-16777216
885	-16777216
884	-16777216
887	-16777216
886	-16777216
889	-16777216
888	-16777216
891	-16777216
890	-16777216
893	-16777216
892	-16777216
895	-16777216
894	-16777216
864	-16777216
865	-16777216
866	-16777216
867	-16777216
868	-16777216
869	-16777216
870	-16777216
871	-16777216
872	-16777216
873	-16777216
874	-16777216
875	-16777216
876	-16777216
877	-16777216
878	-16777216
879	-16777216
851	-16777216
850	-16777216
849	-16777216
848	-16777216
855	-16777216
854	-16777216
853	-16777216
852	-16777216
859	-16777216
858	-16777216
857	-16777216
856	-16777216
863	-16777216
862	-16777216
861	-16777216
860	-16777216
834	-16777216
835	-16777216
832	-16777216
833	-16777216
838	-16777216
839	-16777216
836	-16777216
837	-16777216
842	-16777216
843	-16777216
840	-16777216
841	-16777216
846	-16777216
847	-16777216
844	-16777216
845	-16777216
956	-16777216
957	-16777216
958	-16777216
959	-16777216
952	-16777216
953	-16777216
954	-16777216
955	-16777216
948	-16777216
949	-16777216
950	-16777216
951	-16777216
944	-16777216
945	-16777216
946	-16777216
947	-16777216
941	-16777216
940	-16777216
943	-16777216
942	-16777216
937	-16777216
936	-16777216
939	-16777216
938	-16777216
933	-16777216
932	-16777216
935	-16777216
934	-16777216
929	-16777216
928	-16777216
931	-16777216
930	-16777216
926	-16777216
927	-16777216
924	-16777216
925	-16777216
922	-16777216
923	-16777216
920	-16777216
921	-16777216
918	-16777216
919	-16777216
916	-16777216
917	-16777216
914	-16777216
915	-16777216
912	-16777216
913	-16777216
911	-16777216
910	-16777216
909	-16777216
908	-16777216
907	-16777216
906	-16777216
905	-16777216
904	-16777216
903	-16777216
902	-16777216
901	-16777216
900	-16777216
899	-16777216
898	-16777216
897	-16777216
896	-16777216
1016	-16777216
1017	-16777216
1018	-16777216
1019	-16777216
1020	-16777216
1021	-16777216
1022	-16777216
1023	-16777216
1008	-16777216
1009	-16777216
1010	-16777216
1011	-16777216
1012	-16777216
1013	-16777216
1014	-16777216
1015	-16777216
1001	-16777216
1000	-16777216
1003	-16777216
1002	-16777216
1005	-16777216
1004	-16777216
1007	-16777216
1006	-16777216
993	-16777216
992	-16777216
995	-16777216
994	-16777216
997	-16777216
996	-16777216
999	-16777216
998	-16777216
986	-16777216
987	-16777216
984	-16777216
985	-16777216
990	-16777216
991	-16777216
988	-16777216
989	-16777216
978	-16777216
979	-16777216
976	-16777216
977	-16777216
982	-16777216
983	-16777216
980	-16777216
981	-16777216
971	-16777216
970	-16777216
969	-16777216
968	-16777216
975	-16777216
974	-16777216
973	-16777216
972	-16777216
963	-16777216
962	-16777216
961	-16777216
960	-16777216
967	-16777216
966	-16777216
965	-16777216
964	-16777216
1100	-16777216
1101	-16777216
1102	-16777216
1103	-16777216
1096	-16777216
1097	-16777216
1098	-16777216
1099	-16777216
1092	-16777216
1093	-16777216
1094	-16777216
1095	-16777216
1088	-16777216
1089	-16777216
1090	-16777216
1091	-16777216
1117	-16777216
1116	-16777216
1119	-16777216
1118	-16777216
1113	-16777216
1112	-16777216
1115	-16777216
1114	-16777216
1109	-16777216
1108	-16777216
1111	-16777216
1110	-16777216
1105	-16777216
1104	-16777216
1107	-16777216
1106	-16777216
1134	-16777216
1135	-16777216
1132	-16777216
1133	-16777216
1130	-16777216
1131	-16777216
1128	-16777216
1129	-16777216
1126	-16777216
1127	-16777216
1124	-16777216
1125	-16777216
1122	-16777216
1123	-16777216
1120	-16777216
1121	-16777216
1151	-16777216
1150	-16777216
1149	-16777216
1148	-16777216
1147	-16777216
1146	-16777216
1145	-16777216
1144	-16777216
1143	-16777216
1142	-16777216
1141	-16777216
1140	-16777216
1139	-16777216
1138	-16777216
1137	-16777216
1136	-16777216
1032	-16777216
1033	-16777216
1034	-16777216
1035	-16777216
1036	-16777216
1037	-16777216
1038	-16777216
1039	-16777216
1024	-16777216
1025	-16777216
1026	-16777216
1027	-16777216
1028	-16777216
1029	-16777216
1030	-16777216
1031	-16777216
1049	-16777216
1048	-16777216
1051	-16777216
1050	-16777216
1053	-16777216
1052	-16777216
1055	-16777216
1054	-16777216
1041	-16777216
1040	-16777216
1043	-16777216
1042	-16777216
1045	-16777216
1044	-16777216
1047	-16777216
1046	-16777216
1066	-16777216
1067	-16777216
1064	-16777216
1065	-16777216
1070	-16777216
1071	-16777216
1068	-16777216
1069	-16777216
1058	-16777216
1059	-16777216
1056	-16777216
1057	-16777216
1062	-16777216
1063	-16777216
1060	-16777216
1061	-16777216
1083	-16777216
1082	-16777216
1081	-16777216
1080	-16777216
1087	-16777216
1086	-16777216
1085	-16777216
1084	-16777216
1075	-16777216
1074	-16777216
1073	-16777216
1072	-16777216
1079	-16777216
1078	-16777216
1077	-16777216
1076	-16777216
1221	-16777216
1220	-16777216
1223	-16777216
1222	-16777216
1217	-16777216
1216	-16777216
1219	-16777216
1218	-16777216
1229	-16777216
1228	-16777216
1231	-16777216
1230	-16777216
1225	-16777216
1224	-16777216
1227	-16777216
1226	-16777216
1236	-16777216
1237	-16777216
1238	-16777216
1239	-16777216
1232	-16777216
1233	-16777216
1234	-16777216
1235	-16777216
1244	-16777216
1245	-16777216
1246	-16777216
1247	-16777216
1240	-16777216
1241	-16777216
1242	-16777216
1243	-16777216
1255	-16777216
1254	-16777216
1253	-16777216
1252	-16777216
1251	-16777216
1250	-16777216
1249	-16777216
1248	-16777216
1263	-16777216
1262	-16777216
1261	-16777216
1260	-16777216
1259	-16777216
1258	-16777216
1257	-16777216
1256	-16777216
1270	-16777216
1271	-16777216
1268	-16777216
1269	-16777216
1266	-16777216
1267	-16777216
1264	-16777216
1265	-16777216
1278	-16777216
1279	-16777216
1276	-16777216
1277	-16777216
1274	-16777216
1275	-16777216
1272	-16777216
1273	-16777216
1153	-16777216
1152	-16777216
1155	-16777216
1154	-16777216
1157	-16777216
1156	-16777216
1159	-16777216
1158	-16777216
1161	-16777216
1160	-16777216
1163	-16777216
1162	-16777216
1165	-16777216
1164	-16777216
1167	-16777216
1166	-16777216
1168	-16777216
1169	-16777216
1170	-16777216
1171	-16777216
1172	-16777216
1173	-16777216
1174	-16777216
1175	-16777216
1176	-16777216
1177	-16777216
1178	-16777216
1179	-16777216
1180	-16777216
1181	-16777216
1182	-16777216
1183	-16777216
1187	-16777216
1186	-16777216
1185	-16777216
1184	-16777216
1191	-16777216
1190	-16777216
1189	-16777216
1188	-16777216
1195	-16777216
1194	-16777216
1193	-16777216
1192	-16777216
1199	-16777216
1198	-16777216
1197	-16777216
1196	-16777216
1202	-16777216
1203	-16777216
1200	-16777216
1201	-16777216
1206	-16777216
1207	-16777216
1204	-16777216
1205	-16777216
1210	-16777216
1211	-16777216
1208	-16777216
1209	-16777216
1214	-16777216
1215	-16777216
1212	-16777216
1213	-16777216
1375	-16777216
1374	-16777216
1373	-16777216
1372	-16777216
1371	-16777216
1370	-16777216
1369	-16777216
1368	-16777216
1367	-16777216
1366	-16777216
1365	-16777216
1364	-16777216
1363	-16777216
1362	-16777216
1361	-16777216
1360	-16777216
1358	-16777216
1359	-16777216
1356	-16777216
1357	-16777216
1354	-16777216
1355	-16777216
1352	-16777216
1353	-16777216
1350	-16777216
1351	-16777216
1348	-16777216
1349	-16777216
1346	-16777216
1347	-16777216
1344	-16777216
1345	-16777216
1405	-16777216
1404	-16777216
1407	-16777216
1406	-16777216
1401	-16777216
1400	-16777216
1403	-16777216
1402	-16777216
1397	-16777216
1396	-16777216
1399	-16777216
1398	-16777216
1393	-16777216
1392	-16777216
1395	-16777216
1394	-16777216
1388	-16777216
1389	-16777216
1390	-16777216
1391	-16777216
1384	-16777216
1385	-16777216
1386	-16777216
1387	-16777216
1380	-16777216
1381	-16777216
1382	-16777216
1383	-16777216
1376	-16777216
1377	-16777216
1378	-16777216
1379	-16777216
1307	-16777216
1306	-16777216
1305	-16777216
1304	-16777216
1311	-16777216
1310	-16777216
1309	-16777216
1308	-16777216
1299	-16777216
1298	-16777216
1297	-16777216
1296	-16777216
1303	-16777216
1302	-16777216
1301	-16777216
1300	-16777216
1290	-16777216
1291	-16777216
1288	-16777216
1289	-16777216
1294	-16777216
1295	-16777216
1292	-16777216
1293	-16777216
1282	-16777216
1283	-16777216
1280	-16777216
1281	-16777216
1286	-16777216
1287	-16777216
1284	-16777216
1285	-16777216
1337	-16777216
1336	-16777216
1339	-16777216
1338	-16777216
1341	-16777216
1340	-16777216
1343	-16777216
1342	-16777216
1329	-16777216
1328	-16777216
1331	-16777216
1330	-16777216
1333	-16777216
1332	-16777216
1335	-16777216
1334	-16777216
1320	-16777216
1321	-16777216
1322	-16777216
1323	-16777216
1324	-16777216
1325	-16777216
1326	-16777216
1327	-16777216
1312	-16777216
1313	-16777216
1314	-16777216
1315	-16777216
1316	-16777216
1317	-16777216
1318	-16777216
1319	-16777216
1494	-16777216
1495	-16777216
1492	-16777216
1493	-16777216
1490	-16777216
1491	-16777216
1488	-16777216
1489	-16777216
1502	-16777216
1503	-16777216
1500	-16777216
1501	-16777216
1498	-16777216
1499	-16777216
1496	-16777216
1497	-16777216
1479	-16777216
1478	-16777216
1477	-16777216
1476	-16777216
1475	-16777216
1474	-16777216
1473	-16777216
1472	-16777216
1487	-16777216
1486	-16777216
1485	-16777216
1484	-16777216
1483	-16777216
1482	-16777216
1481	-16777216
1480	-16777216
1524	-16777216
1525	-16777216
1526	-16777216
1527	-16777216
1520	-16777216
1521	-16777216
1522	-16777216
1523	-16777216
1532	-16777216
1533	-16777216
1534	-16777216
1535	-16777216
1528	-16777216
1529	-16777216
1530	-16777216
1531	-16777216
1509	-16777216
1508	-16777216
1511	-16777216
1510	-16777216
1505	-16777216
1504	-16777216
1507	-16777216
1506	-16777216
1517	-16777216
1516	-16777216
1519	-16777216
1518	-16777216
1513	-16777216
1512	-16777216
1515	-16777216
1514	-16777216
1426	-16777216
1427	-16777216
1424	-16777216
1425	-16777216
1430	-16777216
1431	-16777216
1428	-16777216
1429	-16777216
1434	-16777216
1435	-16777216
1432	-16777216
1433	-16777216
1438	-16777216
1439	-16777216
1436	-16777216
1437	-16777216
1411	-16777216
1410	-16777216
1409	-16777216
1408	-16777216
1415	-16777216
1414	-16777216
1413	-16777216
1412	-16777216
1419	-16777216
1418	-16777216
1417	-16777216
1416	-16777216
1423	-16777216
1422	-16777216
1421	-16777216
1420	-16777216
1456	-16777216
1457	-16777216
1458	-16777216
1459	-16777216
1460	-16777216
1461	-16777216
1462	-16777216
1463	-16777216
1464	-16777216
1465	-16777216
1466	-16777216
1467	-16777216
1468	-16777216
1469	-16777216
1470	-16777216
1471	-16777216
1441	-16777216
1440	-16777216
1443	-16777216
1442	-16777216
1445	-16777216
1444	-16777216
1447	-16777216
1446	-16777216
1449	-16777216
1448	-16777216
1451	-16777216
1450	-16777216
1453	-16777216
1452	-16777216
1455	-16777216
1454	-16777216
1642	-16777216
1643	-16777216
1640	-16777216
1641	-16777216
1646	-16777216
1647	-16777216
1644	-16777216
1645	-16777216
1634	-16777216
1635	-16777216
1632	-16777216
1633	-16777216
1638	-16777216
1639	-16777216
1636	-16777216
1637	-16777216
1659	-16777216
1658	-16777216
1657	-16777216
1656	-16777216
1663	-16777216
1662	-16777216
1661	-16777216
1660	-16777216
1651	-16777216
1650	-16777216
1649	-16777216
1648	-16777216
1655	-16777216
1654	-16777216
1653	-16777216
1652	-16777216
1608	-16777216
1609	-16777216
1610	-16777216
1611	-16777216
1612	-16777216
1613	-16777216
1614	-16777216
1615	-16777216
1600	-16777216
1601	-16777216
1602	-16777216
1603	-16777216
1604	-16777216
1605	-16777216
1606	-16777216
1607	-16777216
1625	-16777216
1624	-16777216
1627	-16777216
1626	-16777216
1629	-16777216
1628	-16777216
1631	-16777216
1630	-16777216
1617	-16777216
1616	-16777216
1619	-16777216
1618	-16777216
1621	-16777216
1620	-16777216
1623	-16777216
1622	-16777216
1582	-16777216
1583	-16777216
1580	-16777216
1581	-16777216
1578	-16777216
1579	-16777216
1576	-16777216
1577	-16777216
1574	-16777216
1575	-16777216
1572	-16777216
1573	-16777216
1570	-16777216
1571	-16777216
1568	-16777216
1569	-16777216
1599	-16777216
1598	-16777216
1597	-16777216
1596	-16777216
1595	-16777216
1594	-16777216
1593	-16777216
1592	-16777216
1591	-16777216
1590	-16777216
1589	-16777216
1588	-16777216
1587	-16777216
1586	-16777216
1585	-16777216
1584	-16777216
1548	-16777216
1549	-16777216
1550	-16777216
1551	-16777216
1544	-16777216
1545	-16777216
1546	-16777216
1547	-16777216
1540	-16777216
1541	-16777216
1542	-16777216
1543	-16777216
1536	-16777216
1537	-16777216
1538	-16777216
1539	-16777216
1565	-16777216
1564	-16777216
1567	-16777216
1566	-16777216
1561	-16777216
1560	-16777216
1563	-16777216
1562	-16777216
1557	-16777216
1556	-16777216
1559	-16777216
1558	-16777216
1553	-16777216
1552	-16777216
1555	-16777216
1554	-16777216
1763	-16777216
1762	-16777216
1761	-16777216
1760	-16777216
1767	-16777216
1766	-16777216
1765	-16777216
1764	-16777216
1771	-16777216
1770	-16777216
1769	-16777216
1768	-16777216
1775	-16777216
1774	-16777216
1773	-16777216
1772	-16777216
1778	-16777216
1779	-16777216
1776	-16777216
1777	-16777216
1782	-16777216
1783	-16777216
1780	-16777216
1781	-16777216
1786	-16777216
1787	-16777216
1784	-16777216
1785	-16777216
1790	-16777216
1791	-16777216
1788	-16777216
1789	-16777216
1729	-16777216
1728	-16777216
1731	-16777216
1730	-16777216
1733	-16777216
1732	-16777216
1735	-16777216
1734	-16777216
1737	-16777216
1736	-16777216
1739	-16777216
1738	-16777216
1741	-16777216
1740	-16777216
1743	-16777216
1742	-16777216
1744	-16777216
1745	-16777216
1746	-16777216
1747	-16777216
1748	-16777216
1749	-16777216
1750	-16777216
1751	-16777216
1752	-16777216
1753	-16777216
1754	-16777216
1755	-16777216
1756	-16777216
1757	-16777216
1758	-16777216
1759	-16777216
1703	-16777216
1702	-16777216
1701	-16777216
1700	-16777216
1699	-16777216
1698	-16777216
1697	-16777216
1696	-16777216
1711	-16777216
1710	-16777216
1709	-16777216
1708	-16777216
1707	-16777216
1706	-16777216
1705	-16777216
1704	-16777216
1718	-16777216
1719	-16777216
1716	-16777216
1717	-16777216
1714	-16777216
1715	-16777216
1712	-16777216
1713	-16777216
1726	-16777216
1727	-16777216
1724	-16777216
1725	-16777216
1722	-16777216
1723	-16777216
1720	-16777216
1721	-16777216
1669	-16777216
1668	-16777216
1671	-16777216
1670	-16777216
1665	-16777216
1664	-16777216
1667	-16777216
1666	-16777216
1677	-16777216
1676	-16777216
1679	-16777216
1678	-16777216
1673	-16777216
1672	-16777216
1675	-16777216
1674	-16777216
1684	-16777216
1685	-16777216
1686	-16777216
1687	-16777216
1680	-16777216
1681	-16777216
1682	-16777216
1683	-16777216
1692	-16777216
1693	-16777216
1694	-16777216
1695	-16777216
1688	-16777216
1689	-16777216
1690	-16777216
1691	-16777216
1913	-16777216
1912	-16777216
1915	-16777216
1914	-16777216
1917	-16777216
1916	-16777216
1919	-16777216
1918	-16777216
1905	-16777216
1904	-16777216
1907	-16777216
1906	-16777216
1909	-16777216
1908	-16777216
1911	-16777216
1910	-16777216
1896	-16777216
1897	-16777216
1898	-16777216
1899	-16777216
1900	-16777216
1901	-16777216
1902	-16777216
1903	-16777216
1888	-16777216
1889	-16777216
1890	-16777216
1891	-16777216
1892	-16777216
1893	-16777216
1894	-16777216
1895	-16777216
1883	-16777216
1882	-16777216
1881	-16777216
1880	-16777216
1887	-16777216
1886	-16777216
1885	-16777216
1884	-16777216
1875	-16777216
1874	-16777216
1873	-16777216
1872	-16777216
1879	-16777216
1878	-16777216
1877	-16777216
1876	-16777216
1866	-16777216
1867	-16777216
1864	-16777216
1865	-16777216
1870	-16777216
1871	-16777216
1868	-16777216
1869	-16777216
1858	-16777216
1859	-16777216
1856	-16777216
1857	-16777216
1862	-16777216
1863	-16777216
1860	-16777216
1861	-16777216
1853	-16777216
1852	-16777216
1855	-16777216
1854	-16777216
1849	-16777216
1848	-16777216
1851	-16777216
1850	-16777216
1845	-16777216
1844	-16777216
1847	-16777216
1846	-16777216
1841	-16777216
1840	-16777216
1843	-16777216
1842	-16777216
1836	-16777216
1837	-16777216
1838	-16777216
